,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,No_tags
26001,157353,3414,181,653,False,False,10
26002,78235,5223,204,364,False,False,11
26003,454739,0,0,690,False,True,10
26004,472143,4289,205,340,False,False,12
26005,727033,83860,3065,8647,False,False,14
26006,264573,2342,203,350,False,False,24
26007,938227,14579,1186,622,False,False,43
26008,218396,951,103,22,False,False,33
26009,53453,168,8,0,False,False,10
26010,91466,380,83,364,False,False,11
26011,635532,12168,614,575,False,False,7
26012,117269,2457,183,257,False,False,15
26013,145487,233,36,18,False,False,10
26014,12991753,608484,10416,32287,False,False,6
26015,1229691,6260,1327,602,False,False,13
26016,668125,2621,664,330,False,False,22
26017,162901,2369,223,310,False,False,35
26018,111090,0,0,0,True,True,40
26019,4628972,280539,7213,31392,False,False,1
26020,1018847,16222,1196,1239,False,False,5
26021,1173740,47242,1709,2310,False,False,46
26022,1314910,43857,4507,3485,False,False,18
26023,16281667,260718,15144,17229,False,False,15
26024,131068,5791,844,827,False,False,9
26025,288445,370,499,201,False,False,14
26026,391016,1349,188,57,False,False,10
26027,39368,2392,42,254,False,False,24
26028,327406,2068,208,83,False,False,13
26029,116938,3454,211,425,False,False,20
26030,114897,3018,115,824,False,False,16
26031,298700,1105,178,125,False,False,4
26032,305160,16508,368,1014,False,False,25
26033,1247210,64240,1385,3030,False,False,20
26034,56028,203,8,77,False,False,10
26035,288011,7171,72,382,False,False,29
26036,84090,6777,182,426,False,False,39
26037,16767,1813,50,33,False,False,21
26038,638173,30253,1577,1776,False,False,34
26039,2513879,69878,1081,7873,False,False,26
26040,137565,441,57,12,False,False,10
26041,91910,2356,28,154,False,False,19
26042,35337,57,28,0,True,False,7
26043,2505814,94174,4685,10910,False,False,33
26044,132646,872,2876,2375,False,False,15
26045,137744,521,76,29,False,False,27
26046,243007,2822,675,435,False,False,16
26047,203051,3600,204,143,False,False,8
26048,1230195,25368,412,1178,False,False,23
26049,26293,823,40,143,False,False,4
26050,110019,524,167,10,False,False,25
26051,86901,159,146,43,False,False,13
26052,248997,203,96,35,False,False,29
26053,26725,391,64,24,False,False,36
26054,260191,879,266,244,False,False,26
26055,253729,8844,384,372,False,False,1
26056,419149,0,0,464,False,True,33
26057,13889618,296571,11485,12287,False,False,24
26058,52878,0,0,27,False,True,9
26059,99822,248,71,22,False,False,13
26060,589257,1890,305,75,False,False,10
26061,161640,436,43,262,False,False,6
26062,182541,1102,172,97,False,False,28
26063,157331,2361,171,478,False,False,21
26064,636054,2859,355,247,False,False,25
26065,316203,365,942,0,True,False,17
26066,252063,1852,260,678,False,False,30
26067,1142327,59079,1427,1538,False,False,33
26068,622047,3360,547,217,False,False,29
26069,511016,1213,231,63,False,False,10
26070,152815,609,105,115,False,False,22
26071,200793,3583,129,132,False,False,15
26072,194475,620,188,106,False,False,8
26073,155308,745,55,75,False,False,1
26074,25463,128,50,100,False,False,18
26075,68832,186,53,33,False,False,8
26076,20288,680,16,342,False,False,22
26077,303565,2787,290,96,False,False,22
26078,291881,14712,493,2783,False,False,22
26079,4348981,21280,5581,2424,False,False,29
26080,7328002,531601,15910,30452,False,False,14
26081,25258028,327801,35184,19850,False,False,20
26082,562754,17457,737,330,False,False,17
26083,16585986,941516,20964,74811,False,False,4
26084,768358,4264,856,3653,False,False,13
26085,578017,3686,842,1328,False,False,6
26086,1092637,9919,974,444,False,False,12
26087,879552,4791,1213,1474,False,False,21
26088,920824,17286,1507,2935,False,False,28
26089,533754,3456,501,578,False,False,35
26090,11249383,267576,6918,25307,False,False,28
26091,761711,4657,702,908,False,False,33
26092,292496,22136,923,1774,False,False,20
26093,701680,8581,643,1104,False,False,13
26094,1915151,32899,2513,3099,False,False,24
26095,889094,14136,744,1103,False,False,19
26096,714033,5763,545,359,False,False,19
26097,406224,4748,414,223,False,False,24
26098,1642299,61852,6103,4670,False,False,35
26099,346667,6867,381,370,False,False,13
26100,1065850,85507,783,3548,False,False,32
26101,1626723,9406,860,693,False,False,35
26102,7154471,525901,16977,49997,False,False,24
26103,351176,8722,130,429,False,False,17
26104,185660,1993,201,628,False,False,14
26105,340820,2034,304,1076,False,False,13
26106,432327,3607,562,0,True,False,14
26107,233214,1187,168,172,False,False,2
26108,407883,955,281,113,False,False,1
26109,445931,12743,258,394,False,False,12
26110,1056722,5273,1286,1646,False,False,28
26111,551851,3637,363,309,False,False,19
26112,662160,24739,2021,3991,False,False,21
26113,906191,52367,3053,2981,False,False,6
26114,3585629,115801,2489,0,True,False,15
26115,90391,336,48,13,False,False,10
26116,121003,986,108,21,False,False,16
26117,721895,29637,3814,1286,False,False,32
26118,383314,1757,214,166,False,False,20
26119,557013,2247,434,216,False,False,24
26120,314583,1122,652,589,False,False,16
26121,482729,1691,351,111,False,False,32
26122,704081,4665,837,975,False,False,23
26123,1256074,52163,1355,5854,False,False,29
26124,1144485,9698,1716,0,True,False,22
26125,978638,35698,1173,1983,False,False,1
26126,331925,865,431,297,False,False,24
26127,338651,3631,433,0,True,False,8
26128,155220,521,131,76,False,False,15
26129,5938447,27348,7753,4805,False,False,29
26130,258901,687,1077,0,True,False,19
26131,8456294,570222,18077,32216,False,False,14
26132,665559,7373,1068,2375,False,False,16
26133,167472,9342,1494,1885,False,False,7
26134,27087599,373191,38675,19044,False,False,20
26135,639798,0,0,5715,False,True,9
26136,618967,27882,1495,2037,False,False,50
26137,1562199,24923,2142,4058,False,False,28
26138,632772,1564,3904,0,True,False,19
26139,858190,20745,984,416,False,False,17
26140,943434,5060,1327,1631,False,False,6
26141,1313415,6511,1509,1857,False,False,21
26142,1431983,15383,1303,2041,False,False,13
26143,529505,28133,1629,2137,False,False,20
26144,19859201,1006422,23157,77820,False,False,4
26145,720142,6369,615,386,False,False,24
26146,567350,11242,1083,2882,False,False,13
26147,589152,14025,211,599,False,False,17
26148,346632,1745,506,161,False,False,18
26149,866235,4530,949,3837,False,False,13
26150,1025388,5518,873,997,False,False,33
26151,751490,4564,721,777,False,False,35
26152,383515,3125,374,966,False,False,14
26153,165856,2016,287,718,False,False,23
26154,1347658,17666,1058,1314,False,False,19
26155,13359243,287119,8201,26349,False,False,28
26156,335840,6140,436,818,False,False,25
26157,1216644,10583,1050,505,False,False,12
26158,1032723,37760,1064,2828,False,False,21
26159,515071,9295,534,473,False,False,13
26160,147107,659,2647,1939,False,False,13
26161,428254,3189,398,562,False,False,10
26162,501090,2680,111,143,False,False,21
26163,177457,3417,157,122,False,False,5
26164,5477473,151905,3506,0,True,False,15
26165,1895120,68224,6660,4384,False,False,35
26166,1983686,33304,2571,3138,False,False,24
26167,365305,2012,225,120,False,False,35
26168,576875,13057,315,529,False,False,21
26169,1296976,97692,960,4256,False,False,32
26170,188407,538,235,155,False,False,24
26171,373001,18904,505,634,False,False,14
26172,759674,5975,600,372,False,False,19
26173,329230,799,198,29,False,False,10
26174,474007,9119,392,462,False,False,5
26175,191165,565,267,215,False,False,3
26176,153502,479,80,13,False,False,10
26177,1563809,41132,1569,1169,False,False,22
26178,542300,1507,861,780,False,False,16
26179,898388,29262,2465,4645,False,False,21
26180,7471411,535778,17391,50704,False,False,24
26181,129831,601,238,287,False,False,24
26182,108494,7736,221,1395,False,False,26
26183,452348,1432,483,500,False,False,11
26184,520013,4103,732,0,True,False,14
26185,1175401,5982,1486,1808,False,False,28
26186,299798,1402,210,176,False,False,2
26187,129540,10203,234,1937,False,False,22
26188,687466,1471,475,181,False,False,1
26189,227345,2045,262,250,False,False,16
26190,381845,2163,330,1103,False,False,13
26191,524953,14071,320,406,False,False,12
26192,240054,15204,1529,968,False,False,19
26193,342345,1849,368,199,False,False,13
26194,88988,420,93,49,False,False,15
26195,113834,1075,72,98,False,False,9
26196,109271,577,84,198,False,False,24
26197,485909,20305,2314,1395,False,False,27
26198,980559,54447,3220,2927,False,False,6
26199,57940,2840,66,557,False,False,1
26200,637583,3873,390,320,False,False,19
26201,3122058,222577,9098,33943,False,False,10
26202,94082,883,76,51,False,False,10
26203,649825,2513,495,251,False,False,24
26204,697936,2347,511,162,False,False,32
26205,165951,1099,137,32,False,False,16
26206,1505774,58269,1505,6219,False,False,29
26207,864092,5244,958,1047,False,False,23
26208,233214,3427,311,348,False,False,15
26209,159162,1241,184,231,False,False,19
26210,243973,411,320,197,False,False,18
26211,71543,423,138,89,False,False,19
26212,445246,1952,239,197,False,False,20
26213,775194,30870,4070,1331,False,False,32
26214,104640,861,85,118,False,False,28
26215,139214,854,178,147,False,False,11
26216,2217638,50441,1420,4199,False,False,1
26217,203803,4769,361,587,False,False,20
26218,22890,136,13,7,False,False,10
26219,85734,5166,255,362,False,False,23
26220,218072,4328,246,777,False,False,10
26221,605083,4999,251,418,False,False,12
26222,70760,385,31,30,False,False,10
26223,261653,2189,432,152,False,False,22
26224,91613,231,17,2,False,False,10
26225,13728,1689,27,43,False,False,21
26226,381931,3927,491,0,True,False,8
26227,34124,129,20,28,False,False,1
26228,334989,1106,163,43,False,False,10
26229,104441,308,66,6,False,False,30
26230,755765,9064,695,621,False,False,49
26231,848488,89112,3384,8988,False,False,14
26232,140184,0,0,0,True,True,40
26233,67530,1021,74,132,False,False,18
26234,260907,1017,116,23,False,False,33
26235,208613,2759,251,348,False,False,35
26236,593542,38149,777,3488,False,False,1
26237,476324,2450,275,100,False,False,13
26238,3777322,90542,1768,9705,False,False,26
26239,123138,433,42,290,False,False,4
26240,53580,642,96,63,False,False,10
26241,54017,237,19,10,False,False,10
26242,103986,110,69,0,True,False,7
26243,222471,317,52,27,False,False,10
26244,1285181,19336,1413,1469,False,False,5
26245,303172,2577,227,381,False,False,24
26246,74689,2495,45,50,False,False,10
26247,110778,581,100,94,False,False,35
26248,492994,1582,463,100,False,False,15
26249,485763,0,0,724,False,True,10
26250,64260,1791,305,416,False,False,2
26251,992071,15483,1249,628,False,False,43
26252,15582864,658063,11621,34119,False,False,6
26253,710125,12878,686,762,False,False,7
26254,796369,5644,855,191,False,False,22
26255,184036,1033,3411,2720,False,False,15
26256,13759,55,154,137,False,False,35
26257,174590,8804,1742,988,False,False,9
26258,92719,0,0,232,False,True,16
26259,5938447,27348,7753,4805,False,False,29
26260,258901,687,1077,0,True,False,19
26261,8456294,570222,18077,32216,False,False,14
26262,665559,7373,1068,2375,False,False,16
26263,167472,9342,1493,1885,False,False,7
26264,27087599,373191,38675,19044,False,False,20
26265,639798,0,0,5715,False,True,9
26266,618967,27882,1495,2037,False,False,50
26267,1562199,24923,2142,4058,False,False,28
26268,632772,1564,3904,0,True,False,19
26269,858190,20745,984,416,False,False,17
26270,943434,5060,1327,1631,False,False,6
26271,1313415,6511,1509,1857,False,False,21
26272,1431983,15383,1303,2041,False,False,13
26273,529505,28134,1629,2137,False,False,20
26274,19859201,1006423,23157,77820,False,False,4
26275,720142,6369,615,386,False,False,24
26276,567350,11242,1083,2882,False,False,13
26277,589152,14025,211,599,False,False,17
26278,346632,1745,506,161,False,False,18
26279,866235,4530,949,3837,False,False,13
26280,1025388,5518,873,997,False,False,33
26281,751490,4564,721,777,False,False,35
26282,383515,3125,374,966,False,False,14
26283,165856,2016,287,718,False,False,23
26284,1347658,17666,1058,1314,False,False,19
26285,13359243,287119,8201,26349,False,False,28
26286,335840,6140,436,818,False,False,25
26287,1216644,10583,1050,505,False,False,12
26288,1032723,37760,1065,2828,False,False,21
26289,515071,9295,534,473,False,False,13
26290,147107,659,2647,1939,False,False,13
26291,428254,3189,398,562,False,False,10
26292,501090,2680,111,143,False,False,21
26293,177457,3417,157,122,False,False,5
26294,5477473,151905,3506,0,True,False,15
26295,1895120,68224,6660,4384,False,False,35
26296,1983686,33304,2571,3138,False,False,24
26297,365305,2012,225,120,False,False,35
26298,576875,13057,315,529,False,False,21
26299,1296976,97692,960,4256,False,False,32
26300,188407,538,235,155,False,False,24
26301,373001,18904,505,634,False,False,14
26302,759674,5975,600,372,False,False,19
26303,329230,799,198,29,False,False,10
26304,474007,9119,392,462,False,False,5
26305,191165,565,267,215,False,False,3
26306,153502,479,80,13,False,False,10
26307,1563809,41132,1569,1169,False,False,22
26308,542300,1507,861,780,False,False,16
26309,1330630,40955,6718,7758,False,False,7
26310,1379923,200907,10276,21028,False,False,22
26311,1098667,4869,1885,6082,False,False,14
26312,11756989,230251,9629,10217,False,False,25
26313,570605,1261,2794,0,True,False,19
26314,7392622,31658,9272,5328,False,False,29
26315,474266,2270,1025,335,False,False,20
26316,1735291,0,0,8551,False,True,9
26317,1068593,8826,1512,2674,False,False,16
26318,9275920,595586,19346,33051,False,False,14
26319,835382,4253,23324,0,True,False,22
26320,630700,12458,322,422,False,False,22
26321,1567079,55975,1717,2299,False,False,17
26322,301375,2736,244,315,False,False,12
26323,949709,34610,2013,2390,False,False,50
26324,554857,9893,672,1353,False,False,32
26325,1484517,8017,1086,1446,False,False,16
26326,318361,607,534,0,True,False,31
26327,93835,1907,58,77,False,False,15
26328,82938,834,52,133,False,False,17
26329,355305,648,414,621,False,False,12
26330,470910,2765,783,383,False,False,13
26331,1697698,49943,1538,3409,False,False,21
26332,1873977,27402,2426,4309,False,False,28
26333,443537,2925,387,126,False,False,18
26334,1004323,16343,427,614,False,False,21
26335,359328,1601,161,256,False,False,8
26336,65541,325,24,6,False,False,8
26337,358956,1705,469,272,False,False,13
26338,218893,982,128,209,False,False,14
26339,1523413,7253,1627,1967,False,False,21
26340,376844,3055,825,990,False,False,23
26341,112554,3832,131,349,False,False,37
26342,4222286,45310,2376,4345,False,False,34
26343,2002964,19763,1725,2586,False,False,13
26344,865368,19825,293,857,False,False,17
26345,452405,2110,339,768,False,False,7
26346,962265,21584,1041,448,False,False,17
26347,1172124,5602,1522,1702,False,False,6
26348,556163,1960,447,190,False,False,11
26349,577227,2332,790,201,False,False,18
26350,695860,30739,2160,2349,False,False,20
26351,126832,1185,229,97,False,False,11
26352,247327,1189,196,103,False,False,25
